Order ID,Customer ID,Product Category,Sales Amount,Quantity,Order Date,State
8515,CUST_106,Books,215,2,13-05-2025,Mumbai
8516,CUST_298,Clothing,609,5,16-08-2025,Delhi
8517,CUST_151,Home Decor,3335,4,19-10-2025,Karnataka
8518,CUST_260,Books,3530,5,08-11-2025,Mumbai
8519,CUST_142,Clothing,2195,5,19-01-2025,UP
8520,CUST_185,Home Decor,3972,3,13-12-2025,Mumbai
8521,CUST_102,Home Decor,3790,5,26-03-2025,UP
8522,CUST_300,Electronics,3033,4,23-01-2025,Mumbai
8523,CUST_241,Home Decor,2041,4,02-04-2025,Delhi
8524,CUST_163,Home Decor,4031,4,05-01-2025,Delhi
8525,CUST_230,Clothing,1223,3,04-04-2025,Karnataka
8526,CUST_193,Electronics,3291,5,02-11-2025,UP
8527,CUST_206,Books,794,4,13-04-2025,UP
8528,CUST_112,Electronics,748,2,01-11-2025,Mumbai
8529,CUST_203,Clothing,1120,1,13-11-2025,Karnataka
8530,CUST_135,Books,558,3,14-06-2025,Mumbai
8531,CUST_248,Clothing,3149,3,03-04-2025,Karnataka
8532,CUST_172,Home Decor,2262,3,23-01-2025,Mumbai
8533,CUST_272,Clothing,3003,4,04-07-2025,Karnataka
8534,CUST_267,Clothing,2100,3,25-01-2025,Mumbai
8535,CUST_210,Clothing,3039,2,02-11-2025,Mumbai
8536,CUST_196,Electronics,1643,2,07-05-2025,Rajasthan
8537,CUST_254,Clothing,4849,5,05-02-2025,Mumbai
8538,CUST_134,Home Decor,3328,5,29-09-2025,Mumbai
8539,CUST_274,Home Decor,3589,5,11-09-2025,Mumbai
8540,CUST_240,Electronics,3651,3,21-09-2025,Mumbai
8541,CUST_106,Books,4048,5,18-08-2025,Mumbai
8542,CUST_159,Home Decor,1663,5,26-04-2025,Delhi
8543,CUST_121,Home Decor,1556,2,23-09-2025,Rajasthan
8544,CUST_229,Electronics,1387,3,05-11-2025,Rajasthan
8545,CUST_255,Home Decor,2588,4,17-08-2025,Rajasthan
8546,CUST_176,Books,2385,2,08-07-2025,UP
8547,CUST_273,Electronics,1855,1,23-07-2025,Delhi
8548,CUST_177,Books,108,5,15-04-2025,Rajasthan
8549,CUST_220,Home Decor,4978,4,23-09-2025,Delhi
8550,CUST_166,Books,2533,1,21-05-2025,Rajasthan
8551,CUST_154,Clothing,3928,2,29-03-2025,Mumbai
8552,CUST_212,Electronics,113,1,07-05-2025,Karnataka
8553,CUST_292,Clothing,543,5,19-11-2025,Delhi
8554,CUST_154,Books,406,3,28-11-2025,UP
8555,CUST_294,Clothing,2678,5,26-01-2025,Karnataka
8556,CUST_293,Clothing,2053,3,30-01-2025,UP
8557,CUST_251,Clothing,4987,5,25-02-2025,UP
8558,CUST_269,Books,3524,2,12-10-2025,Karnataka
8559,CUST_218,Books,698,1,13-12-2025,Karnataka
8560,CUST_204,Books,1932,5,21-03-2025,Karnataka
8561,CUST_182,Electronics,1716,2,17-06-2025,Delhi
8562,CUST_222,Home Decor,4072,1,02-03-2025,Delhi
8563,CUST_161,Clothing,2397,5,23-05-2025,UP
8564,CUST_203,Home Decor,4727,4,25-11-2025,Delhi
8565,CUST_169,Books,4228,2,06-09-2025,Karnataka
8566,CUST_239,Books,2907,4,13-04-2025,Karnataka
8567,CUST_276,Books,399,4,30-06-2025,Karnataka
8568,CUST_277,Clothing,4215,3,23-04-2025,UP
8569,CUST_155,Home Decor,3122,2,04-03-2025,UP
8570,CUST_276,Home Decor,912,2,07-03-2025,Karnataka
8571,CUST_127,Home Decor,2222,5,01-09-2025,UP
8572,CUST_277,Books,4622,2,17-04-2025,Rajasthan
8573,CUST_101,Books,1243,2,22-07-2025,Delhi
8574,CUST_136,Electronics,4198,3,26-04-2025,Rajasthan
8575,CUST_172,Electronics,805,3,22-11-2025,Delhi
8576,CUST_233,Books,3007,2,26-07-2025,Delhi
8577,CUST_129,Home Decor,4098,5,29-09-2025,Rajasthan
8578,CUST_276,Electronics,4340,5,04-11-2025,UP
8579,CUST_269,Books,4776,2,06-01-2025,Mumbai
8580,CUST_194,Books,2851,1,26-09-2025,Karnataka
8581,CUST_274,Books,4406,4,18-09-2025,Karnataka
8582,CUST_276,Books,3883,5,09-05-2025,Rajasthan
8583,CUST_112,Books,1420,4,22-02-2025,Delhi
8584,CUST_184,Books,1029,2,29-01-2025,Karnataka
8585,CUST_205,Home Decor,1547,4,06-02-2025,Karnataka
8586,CUST_223,Home Decor,3278,1,03-04-2025,Karnataka
8587,CUST_221,Books,2220,4,01-07-2025,Karnataka
8588,CUST_205,Home Decor,1128,2,11-12-2025,Mumbai
8589,CUST_287,Home Decor,3034,1,16-09-2025,UP
8590,CUST_150,Home Decor,4269,3,26-03-2025,Mumbai
8591,CUST_216,Clothing,3595,2,25-12-2025,Karnataka
8592,CUST_223,Books,2835,1,28-04-2025,Mumbai
8593,CUST_207,Books,2459,1,25-10-2025,Rajasthan
8594,CUST_260,Clothing,1396,2,11-01-2025,Mumbai
8595,CUST_200,Clothing,3432,4,10-07-2025,UP
8596,CUST_255,Clothing,764,5,11-11-2025,UP
8597,CUST_162,Electronics,3454,5,25-05-2025,Rajasthan
8598,CUST_147,Books,3714,3,16-07-2025,UP
8599,CUST_196,Electronics,3857,1,21-09-2025,Mumbai
8600,CUST_139,Books,1496,5,14-05-2025,Karnataka
8601,CUST_219,Clothing,770,1,10-03-2025,Delhi
8602,CUST_118,Home Decor,3149,5,02-01-2025,Karnataka
8603,CUST_214,Clothing,3008,3,21-09-2025,Mumbai
8604,CUST_133,Home Decor,751,5,09-03-2025,Delhi
8605,CUST_108,Home Decor,2568,2,02-03-2025,UP
8606,CUST_286,Electronics,3794,2,23-11-2025,Karnataka
8607,CUST_114,Electronics,3267,1,07-10-2025,Karnataka
8608,CUST_176,Clothing,4964,2,31-08-2025,Mumbai
8609,CUST_112,Electronics,1141,3,25-09-2025,Delhi
8610,CUST_129,Books,2338,4,01-04-2025,UP
8611,CUST_255,Clothing,3350,4,29-08-2025,Rajasthan
8612,CUST_277,Electronics,1451,5,11-06-2025,Rajasthan
8613,CUST_299,Clothing,4638,3,16-09-2025,Rajasthan
8614,CUST_287,Clothing,2710,1,02-10-2025,Delhi
8615,CUST_128,Clothing,4798,2,02-12-2025,Rajasthan
8616,CUST_156,Home Decor,4830,2,27-01-2025,Rajasthan
8617,CUST_256,Clothing,2361,3,20-06-2025,Delhi
8618,CUST_198,Electronics,3568,1,11-03-2025,UP
8619,CUST_177,Home Decor,1631,5,31-08-2025,Delhi
8620,CUST_120,Clothing,2444,5,04-11-2025,Rajasthan
8621,CUST_184,Books,1573,5,07-10-2025,Karnataka
8622,CUST_218,Electronics,1839,5,29-01-2025,Karnataka
8623,CUST_176,Electronics,3491,2,01-08-2025,Karnataka
8624,CUST_172,Books,3406,3,12-02-2025,Rajasthan
8625,CUST_192,Clothing,1989,1,06-02-2025,Mumbai
8626,CUST_275,Electronics,3383,1,08-11-2025,Rajasthan
8627,CUST_126,Electronics,395,2,07-03-2025,Karnataka
8628,CUST_212,Home Decor,4944,3,03-09-2025,Karnataka
8629,CUST_137,Clothing,1968,3,06-11-2025,Delhi
8630,CUST_219,Home Decor,4936,1,11-03-2025,Karnataka
8631,CUST_286,Books,2241,4,31-12-2025,Karnataka
8632,CUST_246,Electronics,4602,1,04-07-2025,Delhi
8633,CUST_159,Clothing,1682,2,28-06-2025,Rajasthan
8634,CUST_289,Home Decor,4961,2,03-08-2025,Delhi
8635,CUST_171,Electronics,3216,4,02-03-2025,Karnataka
8636,CUST_289,Clothing,2371,3,28-02-2025,Rajasthan
8637,CUST_125,Home Decor,348,1,09-08-2025,Karnataka
8638,CUST_218,Home Decor,3498,1,17-12-2025,Delhi
8639,CUST_169,Electronics,3900,3,31-07-2025,Karnataka
8640,CUST_166,Clothing,1018,4,23-05-2025,Delhi
8641,CUST_196,Books,1121,1,12-08-2025,UP
8642,CUST_109,Books,916,4,16-09-2025,Rajasthan
8643,CUST_148,Books,4657,2,15-01-2025,Rajasthan
8644,CUST_292,Books,1424,1,23-06-2025,Mumbai
8645,CUST_293,Home Decor,2334,3,06-09-2025,Delhi
8646,CUST_109,Electronics,1708,1,06-06-2025,Rajasthan
8647,CUST_171,Books,3770,2,05-08-2025,Delhi
8648,CUST_174,Clothing,2842,1,28-10-2025,UP
8649,CUST_148,Clothing,3347,4,19-04-2025,Rajasthan
8650,CUST_117,Electronics,1463,2,26-05-2025,Rajasthan
8651,CUST_224,Books,1322,5,25-03-2025,Rajasthan
8652,CUST_118,Home Decor,3091,5,05-06-2025,UP
8653,CUST_282,Electronics,2047,1,04-02-2025,Karnataka
8654,CUST_234,Electronics,1102,5,27-07-2025,Delhi
8655,CUST_131,Electronics,2080,2,01-12-2025,Karnataka
8656,CUST_264,Books,4750,3,09-01-2025,Delhi
8657,CUST_276,Electronics,3180,5,17-06-2025,Karnataka
8658,CUST_251,Books,2722,1,04-10-2025,Mumbai
8659,CUST_287,Electronics,1224,5,15-02-2025,Mumbai
8660,CUST_285,Books,3284,5,11-02-2025,Mumbai
8661,CUST_279,Electronics,1945,5,15-05-2025,Karnataka
8662,CUST_284,Clothing,3335,5,18-04-2025,Karnataka
8663,CUST_198,Clothing,3547,2,22-03-2025,Delhi
8664,CUST_249,Electronics,4661,2,07-04-2025,Karnataka
8665,CUST_200,Home Decor,2327,3,02-08-2025,Delhi
8666,CUST_157,Clothing,1964,5,26-01-2025,Delhi
8667,CUST_134,Home Decor,2761,1,27-05-2025,Mumbai
8668,CUST_271,Home Decor,1951,1,23-11-2025,Rajasthan
8669,CUST_161,Electronics,2223,5,26-10-2025,Rajasthan
8670,CUST_297,Home Decor,894,2,27-09-2025,Rajasthan
8671,CUST_291,Electronics,2749,5,23-08-2025,Karnataka
8672,CUST_112,Clothing,1344,4,17-01-2025,Karnataka
8673,CUST_175,Home Decor,4404,2,09-05-2025,UP
8674,CUST_276,Books,2723,2,28-04-2025,Karnataka
8675,CUST_158,Clothing,1025,2,02-02-2025,Delhi
8676,CUST_107,Books,317,4,04-10-2025,Mumbai
8677,CUST_282,Electronics,637,2,19-09-2025,Rajasthan
8678,CUST_269,Electronics,4676,3,16-10-2025,Mumbai
8679,CUST_120,Clothing,3471,4,25-08-2025,Delhi
8680,CUST_296,Books,1799,3,21-04-2025,UP
8681,CUST_161,Home Decor,3810,2,25-04-2025,UP
8682,CUST_290,Books,2219,1,07-06-2025,Delhi
8683,CUST_181,Electronics,1536,3,17-06-2025,Karnataka
8684,CUST_161,Electronics,4056,1,24-08-2025,Delhi
8685,CUST_106,Books,1673,5,21-05-2025,Karnataka
8686,CUST_245,Home Decor,3669,2,22-09-2025,Karnataka
8687,CUST_186,Clothing,4555,5,24-05-2025,Delhi
8688,CUST_103,Home Decor,4866,3,10-02-2025,Karnataka
8689,CUST_163,Books,3014,5,14-05-2025,Mumbai
8690,CUST_254,Electronics,4873,1,20-12-2025,UP
8691,CUST_110,Home Decor,2652,5,27-08-2025,UP
8692,CUST_159,Home Decor,166,5,06-11-2025,Mumbai
8693,CUST_176,Electronics,3909,1,15-11-2025,Mumbai
8694,CUST_140,Books,4234,2,05-03-2025,UP
8695,CUST_182,Home Decor,494,2,09-11-2025,UP
8696,CUST_124,Home Decor,4202,5,25-01-2025,Mumbai
8697,CUST_146,Books,4546,4,09-04-2025,Delhi
8698,CUST_288,Electronics,2500,4,18-03-2025,Rajasthan
8699,CUST_237,Books,4020,4,13-11-2025,Mumbai
8700,CUST_100,Books,2280,3,06-04-2025,Mumbai
8701,CUST_111,Home Decor,2369,5,06-04-2025,Karnataka
8702,CUST_187,Books,3866,3,21-10-2025,Mumbai
8703,CUST_174,Clothing,2247,1,14-05-2025,Karnataka
8704,CUST_213,Clothing,751,2,21-12-2025,Delhi
8705,CUST_282,Books,3291,2,26-03-2025,Mumbai
8706,CUST_135,Electronics,414,1,24-03-2025,Karnataka
8707,CUST_264,Books,3556,1,30-08-2025,Mumbai
8708,CUST_211,Clothing,3558,4,11-10-2025,Delhi
8709,CUST_211,Home Decor,4230,1,23-10-2025,Rajasthan
8710,CUST_116,Clothing,2711,3,09-01-2025,Delhi
8711,CUST_139,Home Decor,2145,2,28-07-2025,Karnataka
8712,CUST_253,Clothing,2784,2,14-08-2025,Mumbai
8713,CUST_257,Home Decor,2873,4,03-10-2025,Mumbai
8714,CUST_124,Clothing,4151,3,12-05-2025,Mumbai
8715,CUST_159,Clothing,4273,5,30-05-2025,UP
8716,CUST_203,Electronics,728,1,07-08-2025,UP
8717,CUST_149,Home Decor,2909,5,22-04-2025,Delhi
8718,CUST_165,Books,2384,4,10-03-2025,Rajasthan
8719,CUST_239,Books,3694,5,08-09-2025,Karnataka
8720,CUST_235,Books,4499,3,09-08-2025,Delhi
8721,CUST_265,Books,1958,5,04-08-2025,Karnataka
8722,CUST_257,Electronics,403,1,19-12-2025,Rajasthan
8723,CUST_184,Home Decor,3720,3,05-06-2025,Mumbai
8724,CUST_148,Electronics,278,3,28-07-2025,Rajasthan
8725,CUST_262,Electronics,4507,1,07-05-2025,UP
8726,CUST_246,Electronics,4699,4,01-04-2025,Delhi
8727,CUST_124,Books,4425,2,26-01-2025,Mumbai
8728,CUST_290,Clothing,4174,3,30-01-2025,UP
8729,CUST_138,Home Decor,2132,2,29-08-2025,Rajasthan
8730,CUST_145,Clothing,4527,1,29-09-2025,Karnataka
8731,CUST_267,Electronics,3960,5,15-09-2025,Rajasthan
8732,CUST_291,Clothing,4854,1,02-10-2025,Rajasthan
8733,CUST_181,Clothing,422,2,21-08-2025,Mumbai
8734,CUST_190,Home Decor,3549,4,10-06-2025,Mumbai
8735,CUST_111,Electronics,3220,2,08-07-2025,UP
8736,CUST_230,Clothing,4996,4,25-05-2025,Delhi
8737,CUST_191,Home Decor,1858,4,22-11-2025,Rajasthan
8738,CUST_162,Books,1616,1,05-11-2025,Karnataka
8739,CUST_185,Electronics,3137,1,17-08-2025,UP
8740,CUST_127,Books,1332,1,14-12-2025,Mumbai
8741,CUST_162,Books,2564,5,14-06-2025,Delhi
8742,CUST_230,Electronics,1916,3,31-08-2025,Delhi
8743,CUST_214,Home Decor,177,3,09-09-2025,Rajasthan
8744,CUST_276,Books,3518,4,29-11-2025,Karnataka
8745,CUST_222,Clothing,3345,4,14-08-2025,Rajasthan
8746,CUST_210,Clothing,3685,1,09-08-2025,UP
8747,CUST_234,Home Decor,4799,2,08-07-2025,Karnataka
8748,CUST_204,Home Decor,1017,1,03-03-2025,UP
8749,CUST_253,Clothing,2906,3,18-11-2025,UP
8750,CUST_267,Books,2786,3,26-03-2025,Rajasthan
8751,CUST_117,Books,4852,3,21-05-2025,Karnataka
8752,CUST_100,Home Decor,4009,5,10-04-2025,UP
8753,CUST_227,Electronics,4358,3,12-05-2025,Rajasthan
8754,CUST_102,Clothing,4844,2,12-03-2025,Delhi
8755,CUST_223,Home Decor,1841,2,12-05-2025,UP
8756,CUST_229,Clothing,372,5,20-12-2025,Rajasthan
8757,CUST_195,Clothing,4171,5,09-07-2025,Delhi
8758,CUST_105,Books,3434,1,28-05-2025,UP
8759,CUST_249,Home Decor,1064,2,23-11-2025,Karnataka
8760,CUST_286,Clothing,1293,3,27-08-2025,Mumbai
8761,CUST_261,Electronics,3451,2,12-11-2025,UP
8762,CUST_105,Home Decor,2670,3,22-08-2025,Karnataka
8763,CUST_169,Home Decor,2221,5,28-09-2025,Delhi
8764,CUST_267,Home Decor,3353,2,24-08-2025,Karnataka
8765,CUST_236,Home Decor,1479,1,30-10-2025,Delhi
8766,CUST_148,Clothing,975,1,21-12-2025,UP
8767,CUST_215,Home Decor,3948,5,25-08-2025,Delhi
8768,CUST_195,Electronics,612,4,12-08-2025,UP
8769,CUST_204,Home Decor,392,2,28-04-2025,Karnataka
8770,CUST_265,Home Decor,2280,1,21-12-2025,Rajasthan
8771,CUST_164,Books,2177,5,31-01-2025,UP
8772,CUST_203,Clothing,1187,4,17-08-2025,Delhi
8773,CUST_271,Clothing,4335,4,13-11-2025,Rajasthan
8774,CUST_228,Electronics,1619,3,01-06-2025,Delhi
8775,CUST_150,Clothing,2897,5,09-08-2025,Mumbai
8776,CUST_260,Electronics,1306,3,16-02-2025,Rajasthan
8777,CUST_152,Clothing,993,5,01-02-2025,UP
8778,CUST_136,Home Decor,3214,1,13-05-2025,Karnataka
8779,CUST_290,Clothing,1531,5,21-05-2025,UP
8780,CUST_216,Home Decor,798,2,30-04-2025,Delhi
8781,CUST_178,Books,1498,5,19-07-2025,Karnataka
8782,CUST_254,Home Decor,4714,2,09-04-2025,Delhi
8783,CUST_218,Home Decor,524,5,12-07-2025,Delhi
8784,CUST_172,Books,1203,1,19-06-2025,UP
8785,CUST_228,Electronics,2211,4,01-05-2025,UP
8786,CUST_235,Home Decor,2552,4,23-05-2025,Mumbai
8787,CUST_135,Home Decor,2572,3,05-08-2025,Delhi
8788,CUST_122,Books,3971,5,15-09-2025,Rajasthan
8789,CUST_234,Home Decor,1655,5,07-08-2025,Karnataka
8790,CUST_156,Electronics,1789,3,10-05-2025,UP
8791,CUST_151,Books,414,2,19-12-2025,Rajasthan
8792,CUST_144,Electronics,2883,2,09-06-2025,Mumbai
8793,CUST_127,Clothing,1071,3,12-09-2025,Karnataka
8794,CUST_179,Clothing,4402,1,08-02-2025,Delhi
8795,CUST_260,Electronics,3041,4,25-02-2025,Mumbai
8796,CUST_196,Home Decor,1624,1,14-02-2025,Rajasthan
8797,CUST_105,Home Decor,3422,2,12-12-2025,Karnataka
8798,CUST_210,Electronics,1885,1,14-12-2025,UP
8799,CUST_129,Clothing,2303,1,13-07-2025,Rajasthan
8800,CUST_105,Clothing,3448,3,11-01-2025,Karnataka
8801,CUST_150,Electronics,4692,1,21-10-2025,UP
8802,CUST_173,Home Decor,3645,4,10-06-2025,Rajasthan
8803,CUST_133,Electronics,2461,5,08-03-2025,Delhi
8804,CUST_280,Clothing,1429,2,17-11-2025,Mumbai
8805,CUST_184,Electronics,1856,5,10-01-2025,Delhi
8806,CUST_109,Clothing,2931,1,05-09-2025,Mumbai
8807,CUST_237,Electronics,3071,1,25-08-2025,UP
8808,CUST_182,Books,3722,1,16-12-2025,Rajasthan
8809,CUST_168,Electronics,3380,1,16-06-2025,UP
8810,CUST_134,Books,2164,2,05-08-2025,Delhi
8811,CUST_286,Books,2557,1,08-01-2025,Mumbai
8812,CUST_105,Books,2040,5,10-05-2025,Karnataka
8813,CUST_217,Books,427,3,21-08-2025,Mumbai
8814,CUST_200,Electronics,3437,2,02-01-2025,Rajasthan
8815,CUST_239,Books,3062,4,10-09-2025,Karnataka
8816,CUST_293,Clothing,687,4,20-05-2025,Delhi
8817,CUST_260,Home Decor,3860,1,19-01-2025,Karnataka
8818,CUST_127,Home Decor,823,1,26-03-2025,Mumbai
8819,CUST_157,Books,930,5,06-06-2025,UP
8820,CUST_265,Books,1478,5,25-11-2025,Delhi
8821,CUST_111,Electronics,3716,2,16-09-2025,UP
8822,CUST_125,Electronics,1810,4,06-07-2025,Mumbai
8823,CUST_229,Clothing,4635,3,03-01-2025,Delhi
8824,CUST_188,Electronics,4963,4,09-04-2025,Delhi
8825,CUST_112,Home Decor,982,5,13-04-2025,Mumbai
8826,CUST_300,Clothing,3706,1,12-01-2025,Delhi
8827,CUST_114,Electronics,1713,1,09-01-2025,Mumbai
8828,CUST_205,Electronics,2956,1,08-01-2025,Mumbai
8829,CUST_182,Electronics,4492,3,01-12-2025,Mumbai
8830,CUST_219,Electronics,3819,1,16-11-2025,Karnataka
8831,CUST_203,Clothing,3355,5,21-05-2025,Mumbai
8832,CUST_187,Electronics,2659,5,04-07-2025,UP
8833,CUST_137,Clothing,1681,4,13-06-2025,UP
8834,CUST_129,Electronics,4118,1,24-06-2025,Mumbai
8835,CUST_215,Home Decor,246,5,23-08-2025,Karnataka
8836,CUST_189,Home Decor,4546,5,13-05-2025,Delhi
8837,CUST_284,Clothing,2938,5,13-12-2025,Delhi
8838,CUST_171,Electronics,4940,5,24-09-2025,Rajasthan
8839,CUST_244,Home Decor,2589,3,13-04-2025,Rajasthan
8840,CUST_242,Home Decor,3824,5,06-02-2025,UP
8841,CUST_266,Books,2048,2,28-10-2025,Karnataka
8842,CUST_199,Home Decor,1971,3,12-08-2025,Mumbai
8843,CUST_182,Home Decor,3406,2,28-01-2025,UP
8844,CUST_281,Electronics,2197,2,17-06-2025,UP
8845,CUST_268,Books,1748,2,06-03-2025,Delhi
8846,CUST_115,Books,4246,1,03-07-2025,Rajasthan
8847,CUST_158,Books,1132,1,02-10-2025,Karnataka
8848,CUST_213,Home Decor,2938,1,15-07-2025,Mumbai
8849,CUST_204,Clothing,3194,3,11-06-2025,Mumbai
8850,CUST_238,Clothing,1932,4,19-11-2025,UP
8851,CUST_108,Electronics,225,1,02-03-2025,Delhi
8852,CUST_165,Books,265,4,25-01-2025,Delhi
8853,CUST_272,Electronics,1292,1,08-06-2025,UP
8854,CUST_185,Home Decor,4467,3,22-08-2025,Karnataka
8855,CUST_122,Electronics,3514,2,16-02-2025,Rajasthan
8856,CUST_139,Books,1643,5,13-01-2025,Delhi
8857,CUST_173,Electronics,2066,1,26-05-2025,Delhi
8858,CUST_259,Home Decor,3013,2,23-07-2025,Delhi
8859,CUST_135,Books,4685,2,05-08-2025,Mumbai
8860,CUST_204,Clothing,2570,4,25-05-2025,Delhi
8861,CUST_167,Clothing,3621,1,03-01-2025,UP
8862,CUST_139,Electronics,4860,3,26-05-2025,UP
8863,CUST_252,Home Decor,3647,3,26-01-2025,Delhi
8864,CUST_271,Electronics,4298,5,15-09-2025,Delhi
8865,CUST_113,Books,4165,5,10-09-2025,UP
8866,CUST_158,Electronics,1855,3,30-12-2025,Delhi
8867,CUST_179,Home Decor,3895,4,13-09-2025,UP
8868,CUST_255,Home Decor,1248,5,07-08-2025,Delhi
8869,CUST_204,Clothing,4884,2,10-10-2025,Delhi
8870,CUST_239,Clothing,1087,5,08-12-2025,Rajasthan
8871,CUST_251,Books,2108,3,02-05-2025,Delhi
8872,CUST_188,Clothing,4754,3,08-08-2025,UP
8873,CUST_153,Home Decor,2905,3,14-10-2025,Delhi
8874,CUST_144,Home Decor,1495,4,28-04-2025,Delhi
8875,CUST_118,Home Decor,4031,2,29-08-2025,Delhi
8876,CUST_216,Clothing,3036,1,18-06-2025,Delhi
8877,CUST_291,Electronics,1819,2,11-08-2025,Delhi
8878,CUST_234,Electronics,1310,5,08-08-2025,Karnataka
8879,CUST_253,Clothing,2132,5,25-01-2025,Karnataka
8880,CUST_149,Clothing,1743,5,14-10-2025,Delhi
8881,CUST_182,Electronics,2566,5,19-02-2025,Karnataka
8882,CUST_259,Home Decor,2264,3,17-09-2025,Karnataka
8883,CUST_172,Books,3322,1,04-01-2025,Rajasthan
8884,CUST_188,Home Decor,3418,4,06-03-2025,Rajasthan
8885,CUST_290,Electronics,3046,5,06-12-2025,Rajasthan
8886,CUST_223,Clothing,113,2,23-09-2025,Mumbai
8887,CUST_220,Electronics,3456,3,26-11-2025,Karnataka
8888,CUST_240,Home Decor,956,2,14-12-2025,Karnataka
8889,CUST_164,Clothing,4374,4,16-05-2025,Mumbai
8890,CUST_192,Clothing,791,5,17-04-2025,Karnataka
8891,CUST_290,Books,592,3,06-04-2025,UP
8892,CUST_285,Clothing,104,1,04-09-2025,Karnataka
8893,CUST_155,Clothing,3519,1,28-06-2025,Rajasthan
8894,CUST_156,Clothing,403,1,01-07-2025,UP
8895,CUST_136,Electronics,1495,3,24-05-2025,UP
8896,CUST_291,Electronics,4084,4,05-09-2025,Mumbai
8897,CUST_135,Electronics,915,2,10-06-2025,Karnataka
8898,CUST_229,Clothing,1715,5,22-04-2025,Mumbai
8899,CUST_244,Home Decor,4822,4,12-11-2025,Delhi
8900,CUST_203,Clothing,4663,1,06-08-2025,Mumbai
8901,CUST_138,Clothing,468,4,06-08-2025,Mumbai
8902,CUST_172,Clothing,4885,3,02-01-2025,Delhi
8903,CUST_141,Electronics,393,3,05-06-2025,Mumbai
8904,CUST_168,Home Decor,3084,1,28-12-2025,Delhi
8905,CUST_146,Electronics,2284,1,31-08-2025,Rajasthan
8906,CUST_234,Clothing,784,4,11-03-2025,Delhi
8907,CUST_114,Home Decor,2063,4,12-09-2025,Karnataka
8908,CUST_204,Clothing,4021,5,10-03-2025,Delhi
8909,CUST_121,Home Decor,1640,1,13-06-2025,UP
8910,CUST_180,Home Decor,4106,5,01-02-2025,UP
8911,CUST_161,Electronics,3802,2,05-10-2025,Karnataka
8912,CUST_213,Home Decor,2868,1,16-08-2025,Delhi
8913,CUST_183,Home Decor,3002,5,15-12-2025,Delhi
8914,CUST_272,Electronics,4451,3,27-05-2025,Karnataka
8915,CUST_111,Clothing,233,1,21-03-2025,UP
8916,CUST_268,Books,709,3,11-07-2025,Delhi
8917,CUST_196,Electronics,3682,1,01-03-2025,UP
8918,CUST_195,Clothing,3103,3,28-01-2025,Karnataka
8919,CUST_255,Clothing,907,2,03-05-2025,Karnataka
8920,CUST_126,Electronics,2323,4,21-05-2025,Rajasthan
8921,CUST_148,Books,4320,5,27-08-2025,Rajasthan
8922,CUST_147,Home Decor,2298,1,23-05-2025,Rajasthan
8923,CUST_103,Clothing,4186,3,30-03-2025,Delhi
8924,CUST_167,Home Decor,4299,1,05-05-2025,Mumbai
8925,CUST_271,Clothing,1865,2,14-02-2025,Karnataka
8926,CUST_118,Electronics,188,2,09-04-2025,Mumbai
8927,CUST_112,Clothing,3493,2,26-07-2025,Rajasthan
8928,CUST_223,Electronics,673,2,14-10-2025,UP
8929,CUST_164,Home Decor,2352,1,19-08-2025,UP
8930,CUST_252,Clothing,2545,2,11-04-2025,Delhi
8931,CUST_141,Clothing,576,2,24-06-2025,Karnataka
8932,CUST_149,Electronics,1869,3,24-12-2025,Rajasthan
8933,CUST_249,Books,4792,2,09-03-2025,Karnataka
8934,CUST_198,Books,4974,3,06-08-2025,Karnataka
8935,CUST_247,Home Decor,908,3,18-08-2025,Delhi
8936,CUST_146,Books,4617,3,09-03-2025,Rajasthan
8937,CUST_210,Clothing,3104,5,12-02-2025,Mumbai
8938,CUST_153,Books,4017,2,12-09-2025,Mumbai
8939,CUST_183,Home Decor,3084,2,16-03-2025,UP
8940,CUST_162,Books,704,1,19-09-2025,Delhi
8941,CUST_211,Electronics,1333,4,12-03-2025,Mumbai
8942,CUST_246,Clothing,1866,3,30-04-2025,Karnataka
8943,CUST_276,Electronics,4177,4,14-06-2025,Karnataka
8944,CUST_251,Books,4400,4,24-04-2025,Rajasthan
8945,CUST_288,Books,187,3,29-08-2025,Rajasthan
8946,CUST_270,Electronics,3646,2,27-12-2025,UP
8947,CUST_117,Clothing,558,3,10-10-2025,UP
8948,CUST_121,Electronics,2922,2,19-03-2025,Karnataka
8949,CUST_166,Electronics,2255,5,26-05-2025,UP
8950,CUST_267,Electronics,4407,3,03-05-2025,Mumbai
8951,CUST_188,Books,945,2,05-06-2025,Rajasthan
8952,CUST_181,Electronics,3703,4,19-02-2025,Delhi
8953,CUST_223,Electronics,3936,1,17-01-2025,UP
8954,CUST_140,Clothing,2260,1,02-02-2025,Delhi
8955,CUST_144,Electronics,3464,5,01-11-2025,Delhi
8956,CUST_287,Clothing,1022,5,01-01-2025,Delhi
8957,CUST_291,Clothing,3245,3,21-05-2025,Karnataka
8958,CUST_284,Electronics,208,3,02-03-2025,Mumbai
8959,CUST_264,Home Decor,3848,1,27-01-2025,Rajasthan
8960,CUST_221,Home Decor,471,2,30-05-2025,Karnataka
8961,CUST_203,Clothing,2169,4,06-09-2025,UP
8962,CUST_231,Electronics,509,1,04-05-2025,Karnataka
8963,CUST_167,Home Decor,1808,5,17-07-2025,Karnataka
8964,CUST_141,Clothing,229,3,06-11-2025,UP
